,material_id,cif
2492,2492,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.47298000
_cell_length_b   3.48730000
_cell_length_c   5.25069000
_cell_angle_alpha   81.48383000
_cell_angle_beta   81.56063000
_cell_angle_gamma   87.65875000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   62.19874791
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.30467519  0.53604930  0.37938249  1
  C  C1  1  0.31525257  0.38637059  0.65877792  1
  C  C2  1  0.94405708  0.19160355  0.81662059  1
  C  C3  1  0.07712554  0.82574900  0.26088365  1
  C  C4  1  0.63655313  0.06681218  0.65856848  1
  C  C5  1  0.44178595  0.69442070  0.81576130  1
  C  C6  1  0.74726639  0.49672518  0.96970200  1
  C  C7  1  0.59027221  0.34064699  0.23137062  1
  C  C8  1  0.78843549  0.05574137  0.37886471  1
  C  C9  1  0.06916114  0.81775995  0.97795824  1
"
2493,2493,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51662000
_cell_length_b   4.15356000
_cell_length_c   5.59016000
_cell_angle_alpha   89.94911000
_cell_angle_beta   90.00231000
_cell_angle_gamma   89.99454000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   58.43353992
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.31633683  0.74673911  0.99799853  1
  C  C1  1  0.81780282  0.72288060  0.35994742  1
  C  C2  1  0.31732193  0.59074037  0.75923487  1
  C  C3  1  0.31581855  0.06877982  0.99794620  1
  C  C4  1  0.31675304  0.22340452  0.23719065  1
  C  C5  1  0.81760076  0.09097318  0.63608804  1
  C  C6  1  0.31697082  0.59060199  0.23731128  1
  C  C7  1  0.31683806  0.22359433  0.75894698  1
  C  C8  1  0.81820130  0.72303951  0.63628723  1
  C  C9  1  0.81747598  0.09078119  0.35979729  1
"
2494,2494,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42545000
_cell_length_b   5.33508000
_cell_length_c   5.40983620
_cell_angle_alpha   103.54546549
_cell_angle_beta   89.93757937
_cell_angle_gamma   89.99458000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   68.05589138
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.28399163  0.36964605  0.26040159  1
  C  C1  1  0.28379627  0.57067552  0.10915051  1
  C  C2  1  0.78373692  0.21835430  0.58792406  1
  C  C3  1  0.28370818  0.10016185  0.62221630  1
  C  C4  1  0.78374793  0.41883558  0.43671827  1
  C  C5  1  0.28364610  0.09276868  0.12407866  1
  C  C6  1  0.78384176  0.68838727  0.07482304  1
  C  C7  1  0.78379432  0.95990762  0.09159438  1
  C  C8  1  0.28388050  0.82869099  0.60541694  1
  C  C9  1  0.78390439  0.69607193  0.57266646  1
"
2495,2495,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47226000
_cell_length_b   3.68146000
_cell_length_c   7.43642325
_cell_angle_alpha   93.16907123
_cell_angle_beta   89.93507578
_cell_angle_gamma   89.91854000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   67.57917990
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.63988549  0.92275246  0.40319619  1
  C  C1  1  0.13986630  0.02498769  0.32138638  1
  C  C2  1  0.14058501  0.42132607  0.80473683  1
  C  C3  1  0.13977342  0.20919678  0.16941513  1
  C  C4  1  0.14038156  0.01497445  0.80769781  1
  C  C5  1  0.14025322  0.70035552  0.65860519  1
  C  C6  1  0.63999743  0.24817192  0.06612669  1
  C  C7  1  0.64007172  0.93362033  0.91703322  1
  C  C8  1  0.64011613  0.52731340  0.91998372  1
  C  C9  1  0.64035201  0.73901508  0.55531094  1
"
2496,2496,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43974000
_cell_length_b   4.22761000
_cell_length_c   6.51778380
_cell_angle_alpha   88.57415072
_cell_angle_beta   79.24767602
_cell_angle_gamma   89.95720000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   66.02490616
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.33472147  0.25743083  0.74723195  1
  C  C1  1  0.99670791  0.29434512  0.41141058  1
  C  C2  1  0.88697572  0.25467122  0.64305369  1
  C  C3  1  0.99761024  0.64494627  0.39762417  1
  C  C4  1  0.70432905  0.80634399  0.00788250  1
  C  C5  1  0.54328861  0.14317515  0.31965092  1
  C  C6  1  0.21300634  0.64989316  0.99243660  1
  C  C7  1  0.67176256  0.14462217  0.07206658  1
  C  C8  1  0.22015144  0.29979991  0.97726181  1
  C  C9  1  0.50342247  0.80248519  0.38611070  1
"
2497,2497,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.56216000
_cell_length_b   4.82329000
_cell_length_c   5.69538283
_cell_angle_alpha   108.87502560
_cell_angle_beta   96.99423690
_cell_angle_gamma   102.81601000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   63.49520428
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.47229129  0.07337468  0.29524829  1
  C  C1  1  0.45753961  0.77169095  0.17773866  1
  C  C2  1  0.38478704  0.24763234  0.14293820  1
  C  C3  1  0.13157106  0.12354863  0.88958186  1
  C  C4  1  0.71879788  0.59027177  0.53747923  1
  C  C5  1  0.53643835  0.56531074  0.29363784  1
  C  C6  1  0.16780023  0.31402380  0.73455139  1
  C  C7  1  0.35708052  0.66580399  0.89950672  1
  C  C8  1  0.62461436  0.28360193  0.56378536  1
  C  C9  1  0.90924233  0.79425397  0.79931405  1
"
2498,2498,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42736000
_cell_length_b   5.33796999
_cell_length_c   5.46671000
_cell_angle_alpha   105.83404968
_cell_angle_beta   94.24998000
_cell_angle_gamma   90.33070906
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   67.93309624
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.76635979  0.02891258  0.71326528  1
  C  C1  1  0.26676057  0.63940570  0.72767060  1
  C  C2  1  0.29750186  0.44617507  0.88131623  1
  C  C3  1  0.82835384  0.50288865  0.05846224  1
  C  C4  1  0.76125318  0.75762338  0.69719061  1
  C  C5  1  0.27314309  0.16293584  0.74789486  1
  C  C6  1  0.85343085  0.78533324  0.19707566  1
  C  C7  1  0.36002020  0.91953338  0.23187183  1
  C  C8  1  0.36316149  0.18956057  0.24196924  1
  C  C9  1  0.85694832  0.30750909  0.20982816  1
"
2499,2499,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44862000
_cell_length_b   4.19611000
_cell_length_c   6.62617615
_cell_angle_alpha   85.12720615
_cell_angle_beta   89.98550089
_cell_angle_gamma   89.99434000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   67.83576447
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.99395804  0.87604214  0.11817391  1
  C  C1  1  0.49386422  0.37718853  0.20118141  1
  C  C2  1  0.99309648  0.55930695  0.14684786  1
  C  C3  1  0.49371119  0.06898614  0.08603572  1
  C  C4  1  0.99594641  0.19072864  0.76115709  1
  C  C5  1  0.49558417  0.34529558  0.44422112  1
  C  C6  1  0.49274680  0.67913278  0.50064069  1
  C  C7  1  0.99317194  0.83384203  0.51064906  1
  C  C8  1  0.49617559  0.17123347  0.86101352  1
  C  C9  1  0.99563617  0.18199574  0.53517431  1
"
2500,2500,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.58364000
_cell_length_b   4.78572835
_cell_length_c   4.78834000
_cell_angle_alpha   61.99999668
_cell_angle_beta   83.86777000
_cell_angle_gamma   83.90089733
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   71.94682946
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.48397422  0.26766722  0.47672101  1
  C  C1  1  0.36849628  0.61419081  0.33805559  1
  C  C2  1  0.26010120  0.77459840  0.49814200  1
  C  C3  1  0.85837427  0.30273880  0.29824985  1
  C  C4  1  0.45487499  0.10169568  0.82437410  1
  C  C5  1  0.23184104  0.12269636  0.33159688  1
  C  C6  1  0.48411510  0.75356147  0.99074323  1
  C  C7  1  0.85810256  0.57412673  0.02572997  1
  C  C8  1  0.34712506  0.26196118  0.98455102  1
  C  C9  1  0.23162350  0.60838115  0.84619384  1
"
2501,2501,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44503000
_cell_length_b   5.19907000
_cell_length_c   5.46538000
_cell_angle_alpha   65.43856000
_cell_angle_beta   89.99677000
_cell_angle_gamma   89.99633000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   63.18887030
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.00752399  0.13327503  0.57564570  1
  C  C1  1  0.50740437  0.79891252  0.19691231  1
  C  C2  1  0.50730964  0.48878191  0.30772068  1
  C  C3  1  0.00905999  0.82323929  0.68755968  1
  C  C4  1  0.50735881  0.27749129  0.61910177  1
  C  C5  1  0.00731517  0.34405263  0.26397268  1
  C  C6  1  0.50779361  0.36824537  0.85329918  1
  C  C7  1  0.00765105  0.94063809  0.14249030  1
  C  C8  1  0.50958366  0.68212690  0.74012520  1
  C  C9  1  0.00759702  0.25506587  0.02894528  1
"
2502,2502,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.95262000
_cell_length_b   3.84648417
_cell_length_c   7.17578000
_cell_angle_alpha   74.50100722
_cell_angle_beta   87.90088000
_cell_angle_gamma   67.89241237
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.57250252
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.23865951  0.03846767  0.13700328  1
  C  C1  1  0.24189110  0.05760274  0.44930523  1
  C  C2  1  0.24049180  0.11635403  0.62790424  1
  C  C3  1  0.23252747  0.29340004  0.25925156  1
  C  C4  1  0.24314058  0.13391158  0.93971446  1
  C  C5  1  0.24260660  0.51163081  0.81770846  1
  C  C6  1  0.24288514  0.46727930  0.62824788  1
  C  C7  1  0.23890241  0.70671343  0.44896442  1
  C  C8  1  0.24933915  0.87911241  0.81807760  1
  C  C9  1  0.24007793  0.66129140  0.25978977  1
"
2503,2503,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.18545000
_cell_length_b   4.19399000
_cell_length_c   5.97544618
_cell_angle_alpha   109.04182905
_cell_angle_beta   100.82020046
_cell_angle_gamma   99.02739000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.04553715
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.11649529  0.94336366  0.85990356  1
  C  C1  1  0.60518585  0.43313470  0.61801720  1
  C  C2  1  0.08258363  0.90200819  0.26376424  1
  C  C3  1  0.63993870  0.46024779  0.86017505  1
  C  C4  1  0.39745413  0.21813126  0.37620529  1
  C  C5  1  0.90310834  0.73251875  0.61758158  1
  C  C6  1  0.87439998  0.70163188  0.37563392  1
  C  C7  1  0.95410228  0.77631235  0.00882282  1
  C  C8  1  0.43465280  0.25765590  0.97231497  1
  C  C9  1  0.56170430  0.38505444  0.22701148  1
"
2504,2504,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42708000
_cell_length_b   5.37478260
_cell_length_c   5.38905000
_cell_angle_alpha   72.92042986
_cell_angle_beta   77.25476000
_cell_angle_gamma   89.92700949
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   65.39184805
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.49998447  0.46624764  0.43607250  1
  C  C1  1  0.48553974  0.19510738  0.46467372  1
  C  C2  1  0.25859497  0.66045983  0.90635648  1
  C  C3  1  0.24409509  0.38944930  0.93478416  1
  C  C4  1  0.07789906  0.88875179  0.27728863  1
  C  C5  1  0.75644178  0.79263394  0.91075927  1
  C  C6  1  0.72208496  0.25516868  0.97799442  1
  C  C7  1  0.98751090  0.06299700  0.46025548  1
  C  C8  1  0.02148805  0.60065750  0.39310675  1
  C  C9  1  0.66739008  0.96689854  0.09363059  1
"
2505,2505,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.41761000
_cell_length_b   2.66256000
_cell_length_c   10.42516813
_cell_angle_alpha   91.76673189
_cell_angle_beta   90.15262616
_cell_angle_gamma   90.81089000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   67.06819673
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.33329348  0.13798624  0.80819764  1
  C  C1  1  0.83362238  0.10552141  0.87409949  1
  C  C2  1  0.33329157  0.95660968  0.07152362  1
  C  C3  1  0.33533315  0.15005172  0.66821297  1
  C  C4  1  0.33076734  0.65055909  0.46501459  1
  C  C5  1  0.83428848  0.77784654  0.26670086  1
  C  C6  1  0.33498174  0.83430720  0.20151629  1
  C  C7  1  0.83435292  0.01335763  0.00678362  1
  C  C8  1  0.83057311  0.68534303  0.39922534  1
  C  C9  1  0.33612584  0.63980497  0.60498589  1
"
2506,2506,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.39638000
_cell_length_b   3.44676000
_cell_length_c   5.36540809
_cell_angle_alpha   97.91235043
_cell_angle_beta   98.15903629
_cell_angle_gamma   92.18151000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   61.47613532
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.32356154  0.81442252  0.39889901  1
  C  C1  1  0.31321057  0.31017735  0.06005752  1
  C  C2  1  0.67006286  0.63629753  0.05142398  1
  C  C3  1  0.02664973  0.52814895  0.22245023  1
  C  C4  1  0.78468796  0.53777886  0.79645528  1
  C  C5  1  0.07773472  0.27379497  0.80363132  1
  C  C6  1  0.19298682  0.17568054  0.54860746  1
  C  C7  1  0.55007626  0.50197164  0.54004157  1
  C  C8  1  0.53976150  0.99783295  0.20115818  1
  C  C9  1  0.83690694  0.28405309  0.37765115  1
"
2507,2507,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.56008000
_cell_length_b   4.19463000
_cell_length_c   4.80866977
_cell_angle_alpha   90.47817284
_cell_angle_beta   90.69710618
_cell_angle_gamma   90.38380000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   71.79943985
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.66285175  0.80888008  0.80863301  1
  C  C1  1  0.78774869  0.67981008  0.06274160  1
  C  C2  1  0.78742727  0.67982904  0.55450606  1
  C  C3  1  0.65093494  0.81663742  0.30906118  1
  C  C4  1  0.40178330  0.07271274  0.80878599  1
  C  C5  1  0.02771857  0.43656163  0.46231975  1
  C  C6  1  0.27378142  0.19840774  0.55458901  1
  C  C7  1  0.41323515  0.06459773  0.30863878  1
  C  C8  1  0.27382573  0.19786584  0.06268235  1
  C  C9  1  0.02822718  0.43696060  0.15478047  1
"
2508,2508,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46956000
_cell_length_b   4.08908000
_cell_length_c   6.12305000
_cell_angle_alpha   87.70498000
_cell_angle_beta   78.43961000
_cell_angle_gamma   89.97466000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   60.52722946
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.29327430  0.57449258  0.61262442  1
  C  C1  1  0.52107286  0.40234066  0.16602489  1
  C  C2  1  0.27646347  0.22236153  0.65229372  1
  C  C3  1  0.07721848  0.87531504  0.04765275  1
  C  C4  1  0.02045126  0.19582259  0.16738893  1
  C  C5  1  0.76798047  0.06798694  0.66951480  1
  C  C6  1  0.95589520  0.86014012  0.29255445  1
  C  C7  1  0.73992853  0.71256367  0.71903515  1
  C  C8  1  0.42242409  0.67420076  0.35973622  1
  C  C9  1  0.61367964  0.70298952  0.97563069  1
"
2509,2509,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52955000
_cell_length_b   4.72024000
_cell_length_c   5.31588000
_cell_angle_alpha   78.50547000
_cell_angle_beta   90.01777000
_cell_angle_gamma   90.05563000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   62.19900683
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.93581881  0.97745042  0.52531703  1
  C  C1  1  0.93468596  0.73962599  0.75723168  1
  C  C2  1  0.43348164  0.29952109  0.90163261  1
  C  C3  1  0.43440089  0.76214831  0.92730406  1
  C  C4  1  0.43417953  0.47542809  0.10590882  1
  C  C5  1  0.93382914  0.02698047  0.23186342  1
  C  C6  1  0.93415412  0.36187645  0.24690027  1
  C  C7  1  0.93361312  0.40160621  0.74779230  1
  C  C8  1  0.43352430  0.00194707  0.07128161  1
  C  C9  1  0.93506350  0.26267202  0.52617870  1
"
2510,2510,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.41375000
_cell_length_b   3.57530776
_cell_length_c   8.66122617
_cell_angle_alpha   95.98901267
_cell_angle_beta   90.04299800
_cell_angle_gamma   109.59948009
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   69.97946216
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.84541419  0.65182269  0.23006291  1
  C  C1  1  0.23369589  0.42813125  0.15777269  1
  C  C2  1  0.92152506  0.80517321  0.97933304  1
  C  C3  1  0.28442898  0.52738384  0.98125968  1
  C  C4  1  0.05053442  0.05530548  0.71581465  1
  C  C5  1  0.01850702  0.99930413  0.14034590  1
  C  C6  1  0.89918661  0.75658692  0.39846890  1
  C  C7  1  0.43682183  0.83057707  0.47550118  1
  C  C8  1  0.09044779  0.14103572  0.88358797  1
  C  C9  1  0.51413222  0.98430929  0.63694919  1
"
2511,2511,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42432000
_cell_length_b   5.55392539
_cell_length_c   6.10397448
_cell_angle_alpha   115.98365648
_cell_angle_beta   101.45749015
_cell_angle_gamma   89.89719681
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.06749438
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.12974112  0.97873557  0.29494617  1
  C  C1  1  0.19693222  0.49775117  0.42327773  1
  C  C2  1  0.88993104  0.74629878  0.81275625  1
  C  C3  1  0.63379996  0.41050681  0.29753887  1
  C  C4  1  0.32680146  0.65794918  0.68695447  1
  C  C5  1  0.38909527  0.17735687  0.81419771  1
  C  C6  1  0.82505168  0.13300852  0.68664348  1
  C  C7  1  0.69316662  0.02108184  0.42191661  1
  C  C8  1  0.01047689  0.99449411  0.05361361  1
  C  C9  1  0.51126232  0.16256863  0.05587880  1
"
2512,2512,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42629000
_cell_length_b   5.33423019
_cell_length_c   5.57146653
_cell_angle_alpha   108.44216546
_cell_angle_beta   91.26823066
_cell_angle_gamma   90.08562216
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   68.38536644
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.13641892  0.76760737  0.76080526  1
  C  C1  1  0.12792371  0.95615952  0.61163471  1
  C  C2  1  0.63858187  0.65284865  0.79414858  1
  C  C3  1  0.61854482  0.89361144  0.43616686  1
  C  C4  1  0.63659085  0.38143212  0.78314182  1
  C  C5  1  0.61033541  0.60463679  0.29860166  1
  C  C6  1  0.10754281  0.19779388  0.25424943  1
  C  C7  1  0.10830662  0.46860594  0.26388215  1
  C  C8  1  0.60961287  0.08350044  0.28836647  1
  C  C9  1  0.13502551  0.24536027  0.74830757  1
"
2513,2513,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48052000
_cell_length_b   4.24340000
_cell_length_c   5.62806378
_cell_angle_alpha   82.17495086
_cell_angle_beta   77.26460796
_cell_angle_gamma   90.03304000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   57.21595932
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.48990814  0.13238837  0.55285651  1
  C  C1  1  0.44766817  0.45755536  0.63851014  1
  C  C2  1  0.81404127  0.76968407  0.90279674  1
  C  C3  1  0.13124027  0.68348214  0.26960672  1
  C  C4  1  0.18524050  0.37263405  0.16316046  1
  C  C5  1  0.99950083  0.63466426  0.53531628  1
  C  C6  1  0.31489380  0.54904292  0.90158352  1
  C  C7  1  0.64107546  0.18606681  0.24958365  1
  C  C8  1  0.68393297  0.86001758  0.16615406  1
  C  C9  1  0.94608587  0.94547075  0.64095913  1
"
